ceny;Kódy;;;;;;;
1||Vzala jsem si slovo (výstava) (2006 : Rajhrad, Česko) OPRAVA UCL;;;;;;;;
1||Popkultúra - umenie áno či nie? (seminář) (Nitra, Slovensko);;;;;;;;
1||Psaní pod Černou věží (soutěž) (2008) OPRAVA UCL;;;;;;;;
1||Mediální výchova (kurz) (2009 : Hodonín, Česko) OPRAVA UCL;;;;;;;;
1||Ondřej Sekora : Mravenčí a jiné práce (výstava) (2020 : Brno, Česko);;;;;;;;
1||Preklad a tlmočenie (konference) (2010 : Banská Bystrica, Slovensko);;;;;;;;
1||Cena Františka Lazeckého;;;;;;;;
1||Veletrh dětské knihy (mezinárodní veletrh) (Bologna, Itálie) OPRAVA UCL;;;;;;;;
1||Frankfurter Buchmesse (28. : 1976 : Frankfurt nad Mohanem, Německo);;;;;;;;
1||Wyclif a Čechy: vzdálená a blízká perspektiva (výstava) (2003) OPRAVA UCL;;;;;;;;
1||Český surrealismus 1929 - 1953 (výstava) (Praha, Česko) OPRAVA UCL;;;;;;;;
1||Branský literární festival (4. : 2018 : Branka, Česko);;;;;;;;
1||Literatura a masová média (konference) (1997 : Praha, Česko);;;;;;;;
1||Knihkupcova knižní špička (cena);;;;;;;;
1||Rok Karla Hynka Máchy (soubor akcí) (2010) OPRAVA UCL;;;;;;;;
1||[Kongres Mezinárodní asociace srovnávací literatury AILC] (kongres) (1967 : Bělehrad, Srbsko);;;;;;;;
1||Jiří Kuběna - Život a dílo (k 75. výročí narození básníka Bítova) (výstava) (2011 : Bítov, Česko);;;;;;;;
1||Literatura a revoluce (sympozium) (Bělehrad, Srbsko);;;;;;;;
1||Universitäten, Landesherren und Landeskirchen: Das Kuttemberger Dekret von 1409 im Kontext der Epoche von der Gründung der Karluniversität 1348 bis zum Augsburger Religionsfrieden 1555 (konference) (2009 : Praha, Česko);;;;;;;;
1||Český jazyk a literatura v evropském kulturním kontextu (konference) (2007 : Racobórz, Polsko; Racibórz, Polsko) OPRAVA UCL;;;;;;;
1||[seminář] (1978 : Bratislava, Slovensko) OPRAVA UCL;;;;;;;;
1||Festival Za vodou (11. : 2016 : Praha, Česko);;;;;;;;
1||Tchajwanský knižní trh OPRAVA UCL;;;;;;;;
1||Jan Štursa - Knižní ilustrace (výstava) (1962) OPRAVA UCL;;;;;;;;
1||Festival poezie (2002 : České Budějovice, Česko);;;;;;;;
1||Cena Hanse-Theo Richtera;;;;;;;;
1||Bartův Duchcov (literární soutěž);;;;;;;;
1||[Knihovnický kongres] (knižní veletrh) (1997 : Dortmund, Německo);;;;;;;;
1||Babel Songs (festival) (2011 : Praha, Česko);;;;;;;;
1||Zasedání Českého komitétu slavistů (1998 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Festival básníků (festival) (2008 : Olomouc, Česko) OPRAVA UCL;;;;;;;;
1||Buch Wien (knižní veletrh) (2008 : Vídeň, Rakousko);;;;;;;;
1||Sjezd Svazu spisovatelů SSSR (6.) OPRAVA UCL;;;;;;;;
1||Wahrnemungen, Bilder und Stereotype von Polen, Tschechen und Deutschen (studentská konference) (2001 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Co život vzal (výstava věnovaná J. Křesadlovi) (2002 : Praha, Česko);;;;;;;;
1||Cesta života (výstava) (2009 : Praha, Česko);;;;;;;;
1||Neighborship (workshop) (2008 : Tübingen, Německo);;;;;;;;
1||Bratrstva (3. pardubické bienále) (2004 : Pardubice, Česko) OPRAVA UCL;;;;;;;;
1||Jan Křesadlo - Co život vzal (výstava) (2002 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||československé ceny míru;;;;;;;;
1||Ze šuplíku fantasie (literární soutěž) (2012) OPRAVA UCL;;;;;;;;
1||Zeyerovy Vodňany (10. : Vodňany, Česko) OPRAVA UCL;;;;;;;;
1||Po stopách Josefa Dobrovského v kresbách a grafice (výstava) (1953 : Praha, Česko);;;;;;;;
1||Shakespeare v Československu (1954 : Praha, Česko);;;;;;;;
1||Colours of Ostrava (festival) (2018 : Ostrava, Česko);;;;;;;;
1||Regionální Cena Miroslava Ivanova;;;;;;;;
1||Neposílejte nám už žádné rukopisy: Nakladatelství Perplex 2006-2016. (2017 : Opava, Česko);;;;;;;;
1||Evropský literární klub OPRAVA UCL;;;;;;;;
1||Drážďanská cena lyriky (literární soutěž) (2006 : Drážďany, Německo) OPRAVA UCL;;;;;;;;
1||Ceny Akademie sci-fi;;;;;;;;
1||Prix Irene (cena) OPRAVA UCL;;;;;;;;
1||Sen o říši krásy [výstava] (2001, Praha, Česko);;;;;;;;
1||Komparatistika - Dějiny a současnost (konference) (1996 : Šlapanice u Brna, Česko);;;;;;;;
1||Rok české kultury (2018 : Lipsko, Německo);;;;;;;;
1||Mezinárodní festival knih pro děti a mládež (festival) (2006) OPRAVA UCL;;;;;;;;
1||Návštěva u Jiřího Trnky (výstava) (2019 : Kutná Hora, Česko);;;;;;;;
1||Děčínská brána (divadelní festival) (23. : 2019 : Děčín, Česko);;;;;;;;
1||Prémia Zlatého mája;;;;;;;;
1||Jaroslav Němeček - Čtyřlístek nejen na známkách (výstava) (2011 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Česká sezóna (projekt);;;;;;;;
1||Festival spisovatelů Praha (20. : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Mistr Jan Hus a duše českého národ (2015 : Praha, Česko);;;;;;;;
1||Serpens (festival) (Praha, Česko);;;;;;;;
1||[Interkulturelle Beziehungen zwischen Deutschen, Polen und Tschechen] (konference) (1999 : Mnichov, Německo);;;;;;;;
1||Slovanské večery (akce);;;;;;;;
1||Vrchlický und der tschechische Symbolismus (sympozium) (1997 : Postupim, Německo);;;;;;;;
1||Bibliotheca academica (konference) (2010 : Brno, Česko) OPRAVA UCL;;;;;;;;
1||Josef Váchal 1884-1969 (výstava) (2005 : Bratislava, Slovensko) OPRAVA UCL;;;;;;;;
1||Host do domu - Sen o svobodě (2014 : Rajhrad, Česko);;;;;;;;
1||Měsíc knihy (25. : 1979) OPRAVA UCL;;;;;;;;
1||Odraz Slovenského národného povstania v l'udovej tvorbe (konference) (1974 : Červený Kamen u Bratislavy, Slovensko) OPRAVA UCL;;;;;;;;
1||Sjezd KSSS (24. : Moskva, Rusko) OPRAVA UCL;;;;;;;;
1||Mezinárodní knižní veletrh (Lipsko, SRN) OPRAVA UCL;;;;;;;;
1||Čtení od rána do rána (Brno, Česko) OPRAVA UCL;;;;;;;;
1||Jihočeský festival;;;;;;;;
1||Mezinárodní den vězněných spisovatelů (2000) OPRAVA UCL;;;;;;;;
1||[Konference o díle L. Moníkové] (1999 : Kravsko u Znojma, Česko);;;;;;;;
1||Maraton čtení OPRAVA UCL;;;;;;;;
1||Ragazzi (literární cena) OPRAVA UCL;;;;;;;;
1||Den dětské knihy;;;;;;;;
1||Čestná cena za přínos dětskému filmu OPRAVA UCL;;;;;;;;
1||Intelektuální komunikace v 17. století (seminář) (1995 : Praha, Česko);;;;;;;;
1||Konsekwencje sąsiedztwa polsko-czeskiego dla rozwoju języka i literatury (konference) (1995 : Częstochowa, Polsko);;;;;;;;
1||Fórum Else Lasker-Schüllerové (12. : 2004) OPRAVA UCL;;;;;;;;
1||Byzanz auf dem Höhepunkt seiner Macht (kolokvium) (1977 : Liblice, Česko) OPRAVA UCL;;;;;;;;
1||Den ruské kultury OPRAVA UCL;;;;;;;;
1||Křesťanská kniha 2009 (anketa) (2009) OPRAVA UCL;;;;;;;;
1||Kafka 2014 / Proces 2014. Originál a proměna (výstava) (2014 : Praha, Česko);;;;;;;;
1||Jihočeský divadelní festival (festival) (Český Krumlov, Česko) OPRAVA UCL;;;;;;;;
1||Současné české Ex libris (výstava) (2006 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Lipská cena evropského porozumění;;;;;;;;
1||Slam Poetry (2010 : Praha, Česko);;;;;;;;
1||Mezinárodní literární konference o Karlu Čapkovi (konference) (2000) OPRAVA UCL;;;;;;;;
1||Sjezd Svazu československých spisovatelů (1946) OPRAVA UCL;;;;;;;;
1||Festival spisovatelů (festival) (1998 : Praha, Česko);;;;;;;;
1||Cena mezinárodního knižního festivalu v Lipsku;;;;;;;;
1||Dmytro Čyževskyj 1894-1977 : ve službách vzájemného sbližování národů Evropy (výstava) (2002 : Praha, Česko);;;;;;;;
1||Doba Karla IV. v dějinách národů ČSSR (29. listopadu - 2. prosince 1978) (konference) (1978 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Fenomén moderny ve středoevropských souvislostech (konference) (2012 : Olomouc, Česko) OPRAVA UCL;;;;;;;;
1||Kabinet Havel - Úsvit v Čechách. Divoké srdce Evropy (diskusní večer) (2010 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Svět knihy (Brno, Česko) OPRAVA UCL;;;;;;;;
1||Moravské bratrské školství a jeho protějšky v 16. až 18. století (kolokvium) (1973 : Přerov, Česko) OPRAVA UCL;;;;;;;;
1||Inventing Slavia / Izobretenije Slavii (sympozium) (2004 : Praha, Česko);;;;;;;;
1||Kouzelný klíč (14. : 2019 : Česko);;;;;;;;
1||Křesťanská univerzita Josefa Floriana (seminář) OPRAVA UCL;;;;;;;;
1||Internationales Literaturfestival Berlin;;;;;;;;
1||LUX (filmová cena);;;;;;;;
1||Bohumil Hrabal - Brněnské návraty (výstava) OPRAVA UCL;;;;;;;;
1||Komiks nás baví (soutěž);;;;;;;;
1||Vestfálská mírová cena (1998);;;;;;;;
1||Cena Kolegia generálního ředitele ČT;;;;;;;;
1||Magnesia Litera (literární cena) (2010) OPRAVA UCL;;;;;;;;
1||Starý zákon jako inspirace v kultuře (konference) (1995 : Praha, Česko);;;;;;;;
1||Rigor mortis (literární spolek) OPRAVA UCL;;;;;;;;
1||Fritz-Hüser-Preis (1995) OPRAVA UCL;;;;;;;;
1||Parcon 2000 (Šumperk, Česko) OPRAVA UCL;;;;;;;;
1||International Congress of the P.E.N. Club (1957 : Tokio, Japonsko);;;;;;;;
1||Mamtalent.cz (literární soutěž) OPRAVA UCL;;;;;;;;
1||Dialogue in the Heart of Europe (6. : 1996 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Živý odkaz E. F. Buriana (výstava) OPRAVA UCL;;;;;;;;
1||Týden španělsky psané literatury (2017 : Praha, Česko);;;;;;;;
1||Svět knihy '99 (knižní veletrh) (1999) OPRAVA UCL;;;;;;;;
1||Nobis est natus (výstava) (Praha, Česko);;;;;;;;
1||Fučík a literatura (slavnostní vzpomínkový večer) (2008 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Ale to přece nemůžeš - Fakt musím - To nechápu! (výstava) (2012 : Praha, Česko);;;;;;;;
1||Řád svatého Jiří (státní vyznamenání) (2011 : Gruzie) OPRAVA UCL;;;;;;;;
1||Schillerův prsten (literární cena) (1999) OPRAVA UCL;;;;;;;;
1||Cena Svazu českých spisovatelů (1973);;;;;;;;
1||Světci a jejich kult ve středověku (konference) (2005 : Teplá, Česko);;;;;;;;
1||Tisíciletí literárních vztahů Čechů a Slováků (výstava) OPRAVA UCL;;;;;;;;
1||Šrámkova Sobotka (literární festival) (Sobotka, Česko) OPRAVA UCL;;;;;;;;
1||Literatury národnostních menšin v České republice (konference) (1998 : Praha, Česko);;;;;;;;
1||Konferencia o výskume súčasného slovenského umenia od oslobodenia po dnešok (konference) (1963 : Smolenice, Slovensko);;;;;;;;
1||ProtimluvFest (14. : (2020 : Ostrava, Česko);;;;;;;;
1||Paulusova sbírka: Exlibris a grafické listy (výstava) (2010 : Hradec Králové, Česko) OPRAVA UCL;;;;;;;;
1||Čteme všichni (anketa) (Praha, Česko) OPRAVA UCL;;;;;;;;
1||Poésies mezi Prahou a Paříží (festival) (2008 : Paříž, Francie) OPRAVA UCL;;;;;;;;
1||Festival knih a autorů (knižní veletrh) (2002 : Pula, Chorvatsko);;;;;;;;
1||Women and Gender Studies - Where Do We Stand? (mezinárodní sympozium) (2011 : Paris, Francie) OPRAVA UCL;;;;;;;;
1||Julek Fučík - věčně živý! (konference) (2008 : Praha, Česko);;;;;;;;
1||Štěně (soutěž) (2008);;;;;;;;
1||Hrdinství a zbabělost v české politické kultuře 19. a 20. století (konference) (2006 : Praha, Česko);;;;;;;;
1||Pocta českému undergroundu (festival);;;;;;;;
1||Vývin českej a slovenskej literatúry v rokoch 1945-1975 (konference) (1975 : Smolenice, Slovensko) OPRAVA UCL;;;;;;;;
1||Sjezd Svazu československých spisovatelů (2. : 1982 : Praha, Česko);;;;;;;;
1||Škola základ života aneb Vzdělání je k němu třeba (výstava) (2010 : Praha, Česko);;;;;;;;
1||Stretnutie (literární festival) (2016 : Levoča, Slovensko);;;;;;;;
1||Česká literatura 2011: první bilance (veřejná debata) (2011 : Praha, Česko);;;;;;;;
1||Great Writing (konference) (2005 : Portsmouth, Velká Británie);;;;;;;;
1||Spectators in Europe (konference) (2016 : Düsseldorf, Německo);;;;;;;;
1||Wielkie tematy kultury w literaturach słowiańskich (konference) (1999 : Wrocław, Polsko) OPRAVA UCL;;;;;;;;
1||Letní škola klasických studií (konference) (2005);;;;;;;;
1||Kde domov můj? (literární procházka);;;;;;;;
1||Svět Jiřího Muchy a jeho přátel (2015 : Praha, Česko);;;;;;;;
1||Literární soutěž Klementa Bochořáka (2008 : Vranov nad Dyjí, Česko);;;;;;;;
1||[Výstava díla Josefa Čapka] (výstava) (1997 : Bochum, Německo) OPRAVA UCL;;;;;;;;
1||Wolkrovy dny (vzpomínková akce) (Olomouc, Česko; Prostějov, Česko) OPRAVA UCL;;;;;;;
1||O nejlepší, nejkratší sci-fi povídku (soutěž) (2010 : Česko);;;;;;;;
1||Provincie - pramen slova (nadnárodní projekt) OPRAVA UCL;;;;;;;;
1||O českou báseň roku;;;;;;;;
1||Branský literární festival (3. : 2017 : Branka, Česko);;;;;;;;
1||[Seminář o skupině R 10] (2010 : Bratislava, Slovensko) OPRAVA UCL;;;;;;;;
1||4+4 dny v pohybu (23. : 2018 : Praha, Česko);;;;;;;;
1||Šrámkova Sobotka (sympozium) OPRAVA UCL;;;;;;;;
1||Židovská literatura ve střední Evropě (konference) (2011 : Budapešť, Maďarsko);;;;;;;;
1||Bezručova Opava (49. ročník multimediálního festivalu, téma Dítě v nás) (2006 : Opava, Česko);;;;;;;;
1||Svět knihy Praha 2004 (knižní festival) (2004) OPRAVA UCL;;;;;;;;
1||Dny bohemistů (1998 : Varšava, Polsko) OPRAVA UCL;;;;;;;;
1||Ortenova Kutná Hora (soutěž mladých básníků) OPRAVA UCL;;;;;;;;
1||Sjezd Svazu československých spisovatelů (4. : 1967 : Praha, Česko);;;;;;;;
1||Občanská cena Hanno R. Ellenbogenové OPRAVA UCL;;;;;;;;
1||Magnesia Litera 2007 (literární cena) OPRAVA UCL;;;;;;;;
1||Literární cena Exilového Penklubu (1998);;;;;;;;
1||Disidence a literatura (sympozium) (1977 : Benátky, Itálie);;;;;;;;
1||[Konference mladých polských literárněvědných pracovníků k otázkám prózy] (konference) (1964 : Ustroń, Polsko);;;;;;;;
1||Hyde park (nonstop čtení) (2010 : Poděbrady, Česko);;;;;;;;
1||Cena Friedricha Gerstackera;;;;;;;;
1||Setkání/Stretnutie (2016 : Zlín, Česko);;;;;;;;
1||Jiráskův Hronov (festival) (20. : 1950 : Hronov, Česko);;;;;;;;
1||Postavení literatury dnes (veřejná rozprava) (2009 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Finále (výtvarný festival) (2006 : Plzeň, Česko) OPRAVA UCL;;;;;;;;
1||Vladimír Renčín... nejen duhový (výstava) (2019 : Brno, Česko);;;;;;;;
1||Ortenova Kutná Hora (festival) (7. : 2000 : Kutná Hora, Česko) OPRAVA UCL;;;;;;;;
1||Vzdělání a osvěta v české kultuře 19. století (sympozium) OPRAVA UCL;;;;;;;;
1||Devatenácté století v nás (konference) (2007 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Colloque international de Carcassonne (1998 : Carcassonne Francie);;;;;;;;
1||Jiří Suchý (výstava) (2011 : Olomouc, Česko) OPRAVA UCL;;;;;;;;
1||Slovo a obraz (výstava) OPRAVA UCL;;;;;;;;
1||Máchovy Litoměřice (literární festival) (1998 : Litoměřice, Česko) OPRAVA UCL;;;;;;;;
1||InterFaces (mezinárodní konference) (6. : 2007 : Vratislav, Polsko);;;;;;;;
1||Výstava humoru a satiry (1954 : Slovanský ostrov, Praha );;;;;;;;
1||Cena města Jihlava;;;;;;;;
1||Literární čtvrtek (literární pořad, Ostrava);;;;;;;;
1||25 let Revolver Revue (literární večer) (2010 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Mezinárodní týden čtení dětem OPRAVA UCL;;;;;;;;
1||Bezručova Opava (konference) (41. : Opava, Česko);;;;;;;;
1||Myšlení v paradoxu, paradox v myšlení (mezioborový seminář) (1995 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Bimba (výstava) (2009) OPRAVA UCL;;;;;;;;
1||Literární soutěž Františka Halase (41. : 2018 : Kunštát, Česko);;;;;;;;
1||Magie a náboženství (konference) (1997 : Velehrad, Česko) OPRAVA UCL;;;;;;;;
1||Cosi tísnivého: Surrealismus a grafický design (výstava) (2010 : Brno, Česko);;;;;;;;
1||Světový den poezie (festival) (3. : 2003 : Varšava, Polsko) OPRAVA UCL;;;;;;;;
1||[Výstava českých knih] (1999 : Vídeň, Rakousko) OPRAVA UCL;;;;;;;;
1||Česko-slovenské konfrontácie VI. (konference) (2007 : Štúrovo, Slovensko) OPRAVA UCL;;;;;;;;
1||[Sympozium k uctění památky Arnošta Viléma Krause] (1997 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Týden čtení dětem (2012);;;;;;;;
1||[Prezentace jubilejní, sté knihy nakladatelství] (1999 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Sjezd Svazu českých spisovatelů (sjezd) (1969 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Moje kniha (čtenářská anketa) (2004) OPRAVA UCL;;;;;;;;
1||Mělnický Pegas (soutěž) (2009);;;;;;;;
1||Liberecký knižní veletrh (Liberec, Česko);;;;;;;;
1||Sibertova medaile;;;;;;;;
1||Bibliotheca academica - Kvalita, její smysl, kritéria a hodnocení (2017 : Brno, Česko);;;;;;;;
1||Metternich a jeho doba (konference) (2009 : Plzeň, Česko) OPRAVA UCL;;;;;;;;
1||Magnesia Litera (literární soutěže) OPRAVA UCL;;;;;;;;
1||[Konference] (konference) (1980 : Bojnice, Slovensko);;;;;;;;
1||Svět knihy (13. : 2007) OPRAVA UCL;;;;;;;;
1||Zlatá stuha (2002) OPRAVA UCL;;;;;;;;
1||Praha město literatury (kampaň) (2011) OPRAVA UCL;;;;;;;;
1||Český komiks (?) a výtvarné umění (výstava) (2002 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Poezie a kniha (výstava) (Praha, Česko) OPRAVA UCL;;;;;;;;
1||Příběh tisíce a druhé noci aneb Literatura arabského světa;;;;;;;;
1||Kafka und Prag. Literatur-, kultur-, sozial- und sprachhistorische Kontexte (2010 : Praha, Česko);;;;;;;;
1||Narozeninové sympozium "Víra, ne osud" (2009 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Celostátní čtenářská konference (1952 : Klášterec nad Ohří, Česko);;;;;;;;
1||Hvězda záhrobní, hermetická bohemikální periodika (1998 : Praha, Česko);;;;;;;;
1||S Bohumilem na věčné časy (výstava) (2018 : Nymburk, Česko);;;;;;;;
1||Ortenova Kutná Hora (literární festival) (1999 : Kutná Hora, Česko) OPRAVA UCL;;;;;;;;
1||Werichova vila žije! (festival) (2017 : Praha, Česko);;;;;;;;
1||II. plenum Ústřední knihovnické rady;;;;;;;;
1||Brněnské kulturní HOSTování (festival) (2010 : Brno, Česko);;;;;;;;
1||Jaroměř Miroslava Ivanova (akce) (2009 : Josefov, Česko);;;;;;;;
1||Tradice českých / československých bádání o dějinách a kultuře východní Evropy (2016 : Praha, Česko);;;;;;;;
1||Svět knihy 2010 (festival) (2010 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Státní cena Klementa Gottwalda (cena) (1963) OPRAVA UCL;;;;;;;;
1||Šrámkova Sobotka (festival poezie) (42.) OPRAVA UCL;;;;;;;;
1||Plzeňská sympozia (každoročně konaná mezioborová sympozia věnovaná prolematice 19. století);;;;;;;;
1||Mezinárodní Stalinova cena míru;;;;;;;;
1||Bible v kulturním kontextu (konference) (1992 : Bechyně, Česko);;;;;;;;
1||Vladislav Vančura - místopis (výstava) (2018 : Háj ve Slezsku, Česko);;;;;;;;
1||Bohemistický seminář (seminář) (1998 : Obořiště u Dobříše, Česko) OPRAVA UCL;;;;;;;;
1||Významné osobnosti církví a náboženských společností v politickém životě 20. století (mezinárodní vědecká konference) (2006 : Olomouc, Česko);;;;;;;;
1||Cena za celoživotní práci s dětskou knihou;;;;;;;;
1||Česká literatura na konci tisíciletí (kongres) (2000) OPRAVA UCL;;;;;;;;
1||Spartakiáda (1. : 1921 : Praha, Česko);;;;;;;;
1||Literatura - příroda - kultura (konference) (2010 : Brno, Česko);;;;;;;;
1||Moje kniha - Hledáme nejoblíbenější knihu v České republice (anketa) OPRAVA UCL;;;;;;;;
1||Niké (literární cena) (Polsko);;;;;;;;
1||František Bílek (1872-1941) (výstava) (2001 : České Budějovice, Česko) OPRAVA UCL;;;;;;;;
1||Pod jedním sluncem (literární soutěž) (2006 : Praha, Česko) OPRAVA UCL;;;;;;;;
1||Dny ruské kultury;;;;;;;;
1||Dny poezie 1977 (beseda) (Brno, Česko) OPRAVA UCL;;;;;;;;
1||Pamětní medaile Josefa Hlávky (ocenění) OPRAVA UCL;;;;;;;;
1||Bezručova Opava (21. : 1978 : Opava, Česko) OPRAVA UCL;;;;;;;;
1||Běh Letní školy slovanských studií (54. : 2010);;;;;;;;
1||Kde domov můj (literární soutěž);;;;;;;;
1||Cena Spirose Vergose (2010 : Praha, Česko);;;;;;;;
1||Thinking and Speaking about Fictional Worlds (kolokvium) (14. : 2019 : Praha, Česko);;;;;;;;
1||Bítov (setkání literátů) OPRAVA UCL;;;;;;;;
1||Pražský Micro-festival (festival) (4. : 2012 : Praha, Česko);;;;;;;;
1||Salcburské letní hry (festival) OPRAVA UCL;;;;;;;;
1||Knihy Omega (nakladatelství);;;;;;;;
1||Zlatá stuha (ocenění) (2007) OPRAVA UCL;;;;;;;;
1||Hrabalovo Kersko 2002;;;;;;;;
1||Alois Jirásek dnes (literárněvědný seminář) (1996 : Hronov, Česko);;;;;;;;
1||Perverze v Čechách (divadelní projekt) (Brno, Česko) OPRAVA UCL;;;;;;;;
1||Komparatistika - historie a současnost. Literární a umělecké směry a žánry (mezinárodní vědecká konference) (1996 : Šlapanice u Brna, Česko);;;;;;;;
