TRAPL, Vojtěch;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1202;* 11. 5. 1917;Příbram;† 3. 5. 1998;Praha
TRÁVNÍČEK, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=582;* 9. 2. 1960;Vyškov na Moravě;;
TRÁVNÍČEK, Mojmír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=583;* 17. 12. 1931;Vsetín;† 8. 7. 2011;Nový Hrozenkov
TREFULKA, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=882;* 15. 5. 1929;Královo Pole (dnes Brno-Královo Pole);† 22. 11. 2012;Brno
TRIÁDA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1843;1994 - (dosud);;;
TRNKA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=657;* 24. 2. 1912;Plzeň;† 30. 12. 1969;Praha
TROST, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=584;* 3. 10. 1907;Šternberk na Moravě;† 6. 1. 1987;Praha
TŘEŠŇÁK, Vlastimil;http://slovnikceskeliteratury.cz/showContent.jsp?docId=883;* 26. 4. 1950;Praha;;
TŘEŠTÍK, Michael;http://slovnikceskeliteratury.cz/showContent.jsp?docId=884;* 18. 9. 1947;Praha;;
TUREČEK, Dalibor;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1334;* 11. 9. 1957;Prachatice;;
TVAR;http://slovnikceskeliteratury.cz/showContent.jsp?docId=229;1990 - (dosud);;;
TVÁŘ (1963-1964);http://slovnikceskeliteratury.cz/showContent.jsp?docId=230;1963 - 1964;;;
TVÁŘ (2) 1964-1965, 1968-1969;http://slovnikceskeliteratury.cz/showContent.jsp?docId=231;1964 - 1965; 1968 - 1969;;;
TVORBA (1) 1945-1952, 1957-1962;http://slovnikceskeliteratury.cz/showContent.jsp?docId=232;1945 - 1952; 1957 - 1962;;;
TVORBA (2) 1969-1991;http://slovnikceskeliteratury.cz/showContent.jsp?docId=233;1969 - 1991;;;
TYPLT, Jaromír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1147;* 25. 7. 1973;Jilemnice;;
ÚDER;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1685;1949 - 1951;;;
UHDE, Milan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=445;* 28. 7. 1936;Brno;;
UHER, Jindřich;http://slovnikceskeliteratury.cz/showContent.jsp?docId=585;* 9. 10. 1932;Brno-Židenice (dnes Brno);† 14. 6. 1998;Brno
ULČ, Ota;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1787;* 16. 3. 1930;Plzeň;;
ULIČNÝ, Miloslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1148;* 18. 7. 1942;Pravčice (u Kroměříže);;
UMĚLECKÁ BESEDA, SEVEROČESKÁ ODBOČKA V MLADÉ BOLESLAVI;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1674;1946 - 1951;;;
UMĚNÍ LIDU;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1842;1947 - 1951;;;
UNIVERSUM PRESS;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1739;1959 - 1966;;;
UNIVERSUM SOKOL PUBLICATIONS;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1740;1968 - 1985;;;
URBAN, Miloš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1344;* 4. 10. 1967;Sokolov;;
URBANEC, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=586;* 25. 5. 1932;Lískovec (u Frýdku-Místku);† 15. 11. 2014;Opava
URBÁNEK, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=885;* 12. 10. 1917;Praha;† 12. 6. 2008;Praha
URBÁNKOVÁ, Jarmila;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1149;* 23. 2. 1911;Horní Vilémovice (u Třebíče);† 13. 5. 2000;Praha
VACÍK, Miloš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1150;* 21. 6. 1922;Kožlany (u Plzně);† 5. 5. 1999;Praha
VÁCLAV BLUMA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1622;1942 - 1948;;;
VACULÍK, Ludvík;http://slovnikceskeliteratury.cz/showContent.jsp?docId=886;* 23. 7. 1926;Brumov (u Valašských Klobouk);† 6. 6. 2015;Dobřichovice
VÁCHA, Stanislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=658;* 23. 5. 1930;Jihlava;† 16. 3. 2000;Praha
VÁCHAL, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=887;* 23. 9. 1884;Milavče u Domažlic;† 10. 5. 1969;Studeňany u Jičína
VACHEK, Emil;http://slovnikceskeliteratury.cz/showContent.jsp?docId=888;* 2. 2. 1889;Hradec Králové;† 1. 5. 1964;Praha
VALENTA, Edvard;http://slovnikceskeliteratury.cz/showContent.jsp?docId=889;* 22. 1. 1901;Prostějov;† 21. 8. 1978;Praha
VALJA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=890;* 22. 7. 1914;Praha;† 17. 3. 1967;Praha
VALOUCH, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=587;* 28. 4. 1935;Olšany (u Šumperka);† 7. 1. 2017;Olomouc
VALUŠEK, Rostislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1151;* 18. 6. 1946;Olomouc;;
VANČA, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1152;* 6. 7. 1958;Praha;;
VANĚČEK, Arnošt;http://slovnikceskeliteratury.cz/showContent.jsp?docId=659;* 10. 8. 1900;Nové Benátky (nyní Benátky nad Jizerou);† 28. 9. 1983;Praha
VANĚK-ÚVALSKÝ, Bohuslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1642;* 13. 2. 1970;Praha;;
VAŇKOVÁ, Ludmila;http://slovnikceskeliteratury.cz/showContent.jsp?docId=490;* 9. 5. 1927;Praha;;
VAR;http://slovnikceskeliteratury.cz/showContent.jsp?docId=234;1948 - 1953;;;
VAŠÁK, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=588;* 10. 2. 1941;Skorkov (u Havlíčkova Brodu);† 7. 2. 2011;Dolní Nezly (na Litoměřicku)
VAŠICA, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=589;* 30. 8. 1884;Štítina (u Opavy);† 11. 4. 1968;Praha
VÁVRA, Jaroslav Raimund;http://slovnikceskeliteratury.cz/showContent.jsp?docId=891;* 8. 3. 1902;Hradec Králové;† 5. 5. 1990;Praha
VAVŘÍK, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1188;* 21. 9. 1906;Libhošť (u Nového Jičína);† 29. 12. 1964;Praha
VAVŘÍN, Zbyněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1189;* 22. 6. 1919;Luže u Vysokého Mýta;† 3. 6. 2001;Praha
VAVŘINCOVÁ, Fan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=591;* 17. 11. 1917;Praha;† 16. 12. 2012;Praha
VEDRAL, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1190;* 20. 11. 1955;Praha;;
VEIS, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=892;* 19. 4. 1946;Praha;;
VEJDĚLEK, Čestmír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=446;* 8. 10. 1925;Praha;† 14. 11. 2011;Kolín nad Rýnem (Německo)
VEJVODA, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=491;* 13. 9. 1940;Praha;;
VELEK, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=447;* 30. 11. 1939;Klinec (dnes Praha-západ);† 30. 4. 1990;Egypt
VELINSKÝ, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=893;* 18. 12. 1932;Praha;† 19. 2. 2012;Ústí nad Labem
VELTRUSKÝ, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1191;* 5. 6. 1919;Praha;† 31. 5. 1994;Paříž
VENCLÍK, Vlastimil;http://slovnikceskeliteratury.cz/showContent.jsp?docId=660;* 1. 9. 1942;Kyje u Prahy;;
VERNER, Eduard;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1192;* 30. 3. 1943;Praha;† 7. 3. 2003;Praha
VERNER, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=894;* 19. 5. 1947;Rýmařov (okres Bruntál);† 10. 3. 2009;Praha
VESELSKÝ, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1153;* 26. 7. 1933;Kyjov;† 18. 4. 2004;Kyjov
VĚTRNÉ MLÝNY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1854;1995 - (dosud);;;
VETUS VIA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1686;1993 - (dosud);;;
VIEWEGH, Michal;http://slovnikceskeliteratury.cz/showContent.jsp?docId=895;* 31. 3. 1962;Praha;;
VINANT, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=448;* 26. 4. 1934;Praha;† 14. 12. 1980;Čelákovice
VLADISLAV, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=590;* 15. 1. 1923;Hlohovec (Slovensko);† 3. 3. 2009;Praha
VLACH, Robert;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1718;* 28. 1. 1917;Praha;† 29. 1. 1966;Norman, Oklahoma (USA)
VLAŠÍN, Štěpán;http://slovnikceskeliteratury.cz/showContent.jsp?docId=592;* 23. 12. 1923;Náměšť nad Oslavou;† 19. 1. 2012;Brno
VODIČKA, Felix;http://slovnikceskeliteratury.cz/showContent.jsp?docId=593;* 11. 4. 1909;Innsbruck (Rakousko);† 5. 1. 1974;Praha
VODIČKA, Miloš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1154;* 27. 12. 1938;Chrudim;;
VODIČKA, Stanislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=896;* 15. 10. 1910;Rožďalovice;† 26. 11. 1982;Velké Meziříčí
VODIČKA, Timotheus;http://slovnikceskeliteratury.cz/showContent.jsp?docId=594;* 16. 9. 1910;Olomouc;† 12. 5. 1967;Olomouc
VODŇANSKÝ, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=661;* 19. 6. 1941;Praha;;
VODSEĎÁLEK, Ivo;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1155;* 8. 8. 1931;Praha;† 19. 9. 2017;Vysoké nad Jizerou
VOHRYZEK, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=595;* 17. 5. 1926;Praha;† 28. 8. 1998;Praha
VOJVODÍK, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1651;* 8. 11. 1964;Bruntál;;
VOKOLEK, Václav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1156;* 1. 1. 1947;Děčín;;
VOKOLEK, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1157;* 1. 1. 1913;Pardubice;† 23. 7. 1988;Ústí nad Labem
VOLÁK, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=897;* 2. 2. 1942;Kralupy nad Vltavou;;
VOLKMAN, Alois;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1158;* 18. 9. 1937;Chudobín (okres Olomouc);;
VOLKOVÁ, Bronislava;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1159;* 15. 5. 1946;Děčín;;
VOLNÝ, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=898;* 21. 1. 1946;Praha;;
VONDRA, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=492;* 6. 6. 1930;Martinice u Proseče;† 20. 6. 2007;Praha
VONDRUŠKA, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=899;* 18. 4. 1952;Bohušovice nad Ohří;† 28. 12. 2014;Praha
VORÁČEK, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=596;* 28. 3. 1927;Bednáreček (u Jindřichova Hradce);† 21. 1. 1997;Bednáreček
VOSIKOVÁ, Marie;http://slovnikceskeliteratury.cz/showContent.jsp?docId=900;* 2. 2. 1942;Ostrava;;
VOSKOVEC, Prokop;http://slovnikceskeliteratury.cz/showContent.jsp?docId=597;* 21. 1. 1942;Praha;† 9. 2. 2011;Paříž (Francie)
VOSTRÁ, Alena;http://slovnikceskeliteratury.cz/showContent.jsp?docId=901;* 17. 5. 1938;Praha;† 15. 4. 1992;Praha
VOSTRÝ, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1193;* 24. 1. 1931;Turnov;;
VRBOVÁ, Alena;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1178;* 3. 10. 1919;Starý Plzenec (u Plzně);† 17. 3. 2004;Praha
VRCHLICKÁ, Eva;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1161;* 6. 3. 1888;Praha;† 18. 7. 1969;Praha
VŠETIČKA, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=598;* 25. 4. 1932;Olomouc;;
VŮJTEK, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1162;* 22. 8. 1946;Ostrava;;
VÝBĚR Z NEJZAJÍMAVĚJŠÍCH KNIH;http://slovnikceskeliteratury.cz/showContent.jsp?docId=236;1966 - 1991;;;
VYHLÍDAL, Oldřich;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1163;* 4. 1. 1921;Holešov;† 14. 5. 1989;Praha
VYHLÍDAL, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=662;* 21. 4. 1934;Žďár nad Sázavou;;
VYSKOČIL, Ivan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1194;* 27. 4. 1929;Praha;;
VYSOČINA (1);http://slovnikceskeliteratury.cz/showContent.jsp?docId=1789;1941 - 1947;;;
VYSOČINA (2);http://slovnikceskeliteratury.cz/showContent.jsp?docId=1658;1968 - 1971; 1992 - 1992;;;
VYŠEHRAD;http://slovnikceskeliteratury.cz/showContent.jsp?docId=237;1945 - 1948;;;
VYŠEHRAD;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1810;1934 - (dosud);;;
WALLÓ, Karel Michael;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1195;* 27. 6. 1914;Praha;† 1. 4. 1990;Praha
WEIL, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=902;* 6. 8. 1900;Praskolesy (u Hořovic);† 13. 12. 1959;Praha
WEISS, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=903;* 10. 5. 1892;Jilemnice;† 7. 3. 1972;Praha
WENZL, Oldřich;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1164;* 3. 10. 1921;Mělník;† 7. 8. 1969;Mělník
WERICH, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1196;* 6. 2. 1905;Praha;† 31. 10. 1980;Praha
WERNISCH, Ivan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1165;* 18. 6. 1942;Praha;;
ZÁBRANA, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1166;* 4. 6. 1931;Herálec (u Humpolce);† 3. 9. 1984;Praha
ZÁBRANSKÁ, Zdena;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1167;* 1. 9. 1940;Uherské Hradiště;;
ZA ČTENÁŘEM;http://slovnikceskeliteratury.cz/showContent.jsp?docId=238;1954 - 1962;;;
ZAHRADNÍČEK, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1168;* 17. 1. 1905;Mastník (u Třebíče);† 7. 10. 1960;Uhřínov (u Velkého Meziříčí)
ZACH, Aleš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1873;* 19. 4. 1941;Kolín;;
ZÁCHOVÁ, Soňa;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1169;* 21. 10. 1961;Ostrava-Vítkovice;;
ZAJÍČEK, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1170;* 15. 4. 1951;Praha;;
ZAMAROVSKÝ, Vojtěch;http://slovnikceskeliteratury.cz/showContent.jsp?docId=600;* 5. 10. 1919;Zamarovce (u Trenčína);† 26. 7. 2006;Praha
ZÁPAD;http://slovnikceskeliteratury.cz/showContent.jsp?docId=239;1979 - 1992; 1992 - 1993; 1993 - 1993;;;
ZÁPADOČESKÉ NAKLADATELSTVÍ;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1855;1950 - 1951; 1955 - 1993;;;
ZÁPISNÍK;http://slovnikceskeliteratury.cz/showContent.jsp?docId=263;1958 - 1962;;;
ZAPLETAL, Miloš;http://slovnikceskeliteratury.cz/showContent.jsp?docId=663;* 13. 1. 1930;Prostějov;;
ZAPLETAL, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=493;* 3. 9. 1951;Kyjov;;
ZÁPOTOCKÝ, Antonín;http://slovnikceskeliteratury.cz/showContent.jsp?docId=449;* 19. 12. 1884;Zákolany;† 13. 11. 1957;Praha
ZÁVADA, Vilém;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1172;* 22. 5. 1905;Hrabová (u Ostravy);† 30. 11. 1982;Praha
ZÁVODSKÝ, Artur;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1197;* 19. 12. 1912;Martinov (u Ostravy, dnes Ostrava);† 2. 5. 1982;Brno
ZEBRA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=240;1978 - 1978;;;
ZEDNÍČEK, Stanislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=665;* 17. 8. 1914;Hlinsko (okr. Chrudim);† 16. 3. 2002;Hlinsko (okr. Chrudim)
ZELENKA, Jaromír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1173;* 14. 10. 1946;Stodůlky u Prahy (dnes Praha-Stodůlky);;
ZELENKA, Otto;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1198;* 12. 3. 1931;Kralupy nad Vltavou;† 22. 10. 2013;Praha
ZELENKA, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1846;* 21. 8. 1967;Praha;;
ZIKMUND, Miroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=601;* 14. 2. 1919;Plzeň;;
ZINNEROVÁ, Markéta;http://slovnikceskeliteratury.cz/showContent.jsp?docId=666;* 21. 6. 1942;Brno;;
ZLATÝ MÁJ;http://slovnikceskeliteratury.cz/showContent.jsp?docId=241;1956 - 1997;;;
ZLÍN, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1174;* 23. 7. 1937;Zlín;;
ZOGATA, Jindřich;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1175;* 6. 8. 1941;Jaworzynka (Polsko);;
ZROTAL, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1199;* 7. 4. 1909;Velké Meziříčí;† 13. 6. 1969;Praha
ZUMR, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=602;* 19. 3. 1928;Úmyslovice (u Poděbrad);;
ŽÁČEK, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1200;* 31. 1. 1932;Pardubice;† 13. 6. 2008;Olomouc
ŽÁČEK, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1176;* 6. 11. 1945;Chomutov;;
ŽÁK, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1201;* 28. 11. 1906;Praha;† 29. 8. 1960;Praha
